location_name,location_url,search_rank,search_term,location_found
Room Escape Games (6),https://www.tripadvisor.com/Attractions-g293925-Activities-c56-t208-Ho_Chi_Minh_City.html,125,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Quoc Tu Pagoda,https://www.tripadvisor.com/Attraction_Review-g293925-d1370380-Reviews-Quoc_Tu_Pagoda-Ho_Chi_Minh_City.html,126,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Ben Thanh Night Market,https://www.tripadvisor.com/Attraction_Review-g293925-d12084531-Reviews-Ben_Thanh_Night_Market-Ho_Chi_Minh_City.html,127,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Vietnam ART Gallery,https://www.tripadvisor.com/Attraction_Review-g293925-d6902917-Reviews-Vietnam_ART_Gallery-Ho_Chi_Minh_City.html,128,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Ba Chieu Market,https://www.tripadvisor.com/Attraction_Review-g293925-d8595674-Reviews-Ba_Chieu_Market-Ho_Chi_Minh_City.html,129,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
VietS Corner Flea Market,https://www.tripadvisor.com/Attraction_Review-g293925-d5544305-Reviews-VietS_Corner_Flea_Market-Ho_Chi_Minh_City.html,130,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Craig Thomas Gallery,https://www.tripadvisor.com/Attraction_Review-g293925-d2550321-Reviews-Craig_Thomas_Gallery-Ho_Chi_Minh_City.html,131,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Shopping Tours (14),https://www.tripadvisor.com/Attractions-g293925-Activities-c42-t242-Ho_Chi_Minh_City.html,132,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Game & Entertainment Centers (16),https://www.tripadvisor.com/Attractions-g293925-Activities-c56-t110-Ho_Chi_Minh_City.html,133,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Galerie Nguyen,https://www.tripadvisor.com/Attraction_Review-g293925-d7346369-Reviews-Galerie_Nguyen-Ho_Chi_Minh_City.html,134,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Ong Bon Pagoda,https://www.tripadvisor.com/Attraction_Review-g293925-d311105-Reviews-Ong_Bon_Pagoda-Ho_Chi_Minh_City.html,135,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Cholon Mosque,https://www.tripadvisor.com/Attraction_Review-g293925-d3546810-Reviews-Cholon_Mosque-Ho_Chi_Minh_City.html,136,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Ton Duc Thang Museum,https://www.tripadvisor.com/Attraction_Review-g293925-d1368412-Reviews-Ton_Duc_Thang_Museum-Ho_Chi_Minh_City.html,137,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Bach Dang,https://www.tripadvisor.com/Attraction_Review-g293925-d550711-Reviews-Bach_Dang-Ho_Chi_Minh_City.html,138,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Tomb of Le Van Duyet,https://www.tripadvisor.com/Attraction_Review-g293925-d9974461-Reviews-Tomb_of_Le_Van_Duyet-Ho_Chi_Minh_City.html,139,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Nghia An Temple,https://www.tripadvisor.com/Attraction_Review-g293925-d9806515-Reviews-Nghia_An_Temple-Ho_Chi_Minh_City.html,140,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Le Van Tam Park,https://www.tripadvisor.com/Attraction_Review-g293925-d10844542-Reviews-Le_Van_Tam_Park-Ho_Chi_Minh_City.html,141,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Him Lam Ba Son Golf Driving Range,https://www.tripadvisor.com/Attraction_Review-g293925-d8010180-Reviews-Him_Lam_Ba_Son_Golf_Driving_Range-Ho_Chi_Minh_City.html,142,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Rin Rin Park,https://www.tripadvisor.com/Attraction_Review-g293925-d8290309-Reviews-Rin_Rin_Park-Ho_Chi_Minh_City.html,143,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Fresh Box - Smoothies & Juice Bar,https://www.tripadvisor.com/Attraction_Review-g293925-d7061759-Reviews-Fresh_Box_Smoothies_Juice_Bar-Ho_Chi_Minh_City.html,144,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Cho Thai Binh,https://www.tripadvisor.com/Attraction_Review-g293925-d8827357-Reviews-Cho_Thai_Binh-Ho_Chi_Minh_City.html,145,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Statue of Avalokiteshvara,https://www.tripadvisor.com/Attraction_Review-g293925-d7746996-Reviews-Statue_of_Avalokiteshvara-Ho_Chi_Minh_City.html,146,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Bus Transportation (9),https://www.tripadvisor.com/Attractions-g293925-Activities-c59-t258-Ho_Chi_Minh_City.html,147,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Union Square,https://www.tripadvisor.com/Attraction_Review-g293925-d7743972-Reviews-Union_Square-Ho_Chi_Minh_City.html,148,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Self-Guided Tours & Rentals (2),https://www.tripadvisor.com/Attractions-g293925-Activities-c42-t237-Ho_Chi_Minh_City.html,149,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Le Thi Rieng Culture Park,https://www.tripadvisor.com/Attraction_Review-g293925-d10000822-Reviews-Le_Thi_Rieng_Culture_Park-Ho_Chi_Minh_City.html,150,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Aeon Mall Binh Tan,https://www.tripadvisor.com/Attraction_Review-g293925-d11885518-Reviews-Aeon_Mall_Binh_Tan-Ho_Chi_Minh_City.html,151,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
VinaRacing,https://www.tripadvisor.com/Attraction_Review-g293925-d3183700-Reviews-VinaRacing-Ho_Chi_Minh_City.html,152,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Former U.S. Embassy,https://www.tripadvisor.com/Attraction_Review-g293925-d550712-Reviews-Former_U_S_Embassy-Ho_Chi_Minh_City.html,153,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Vincom Thu Duc,https://www.tripadvisor.com/Attraction_Review-g293925-d8587808-Reviews-Vincom_Thu_Duc-Ho_Chi_Minh_City.html,154,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Van Thanh Swimming Pool,https://www.tripadvisor.com/Attraction_Review-g293925-d8009199-Reviews-Van_Thanh_Swimming_Pool-Ho_Chi_Minh_City.html,155,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Hue Nghiem Pagoda,https://www.tripadvisor.com/Attraction_Review-g293925-d6941951-Reviews-Hue_Nghiem_Pagoda-Ho_Chi_Minh_City.html,156,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Golf Courses (4),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t60-Ho_Chi_Minh_City.html,157,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Palazzo Club,https://www.tripadvisor.com/Attraction_Review-g293925-d8263887-Reviews-Palazzo_Club-Ho_Chi_Minh_City.html,158,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Bacchus Corner,https://www.tripadvisor.com/Attraction_Review-g293925-d4474246-Reviews-Bacchus_Corner-Ho_Chi_Minh_City.html,159,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Paint & Pottery Studios (7),https://www.tripadvisor.com/Attractions-g293925-Activities-c56-t272-Ho_Chi_Minh_City.html,160,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Galerie Quynh,https://www.tripadvisor.com/Attraction_Review-g293925-d2481547-Reviews-Galerie_Quynh-Ho_Chi_Minh_City.html,161,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Photography Tours (13),https://www.tripadvisor.com/Attractions-g293925-Activities-c42-t269-Ho_Chi_Minh_City.html,162,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Dia Projects,https://www.tripadvisor.com/Attraction_Review-g293925-d8861824-Reviews-Dia_Projects-Ho_Chi_Minh_City.html,163,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Mirra Spa,https://www.tripadvisor.com/Attraction_Review-g293925-d5003683-Reviews-Mirra_Spa-Ho_Chi_Minh_City.html,164,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Pandora City Shopping Mall,https://www.tripadvisor.com/Attraction_Review-g293925-d8028360-Reviews-Pandora_City_Shopping_Mall-Ho_Chi_Minh_City.html,165,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Ho Chi Minh Movement Museum,https://www.tripadvisor.com/Attraction_Review-g293925-d10068803-Reviews-Ho_Chi_Minh_Movement_Museum-Ho_Chi_Minh_City.html,166,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Tan Son Nhut Air Force Museum,https://www.tripadvisor.com/Attraction_Review-g293925-d6991679-Reviews-Tan_Son_Nhut_Air_Force_Museum-Ho_Chi_Minh_City.html,167,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Saigon,https://www.tripadvisor.com/Attraction_Review-g293925-d11426758-Reviews-Saigon-Ho_Chi_Minh_City.html,168,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Ben Thanh Art & Frame,https://www.tripadvisor.com/Attraction_Review-g293925-d7346527-Reviews-Ben_Thanh_Art_Frame-Ho_Chi_Minh_City.html,169,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
"Bar, Club & Pub Tours (5)",https://www.tripadvisor.com/Attractions-g293925-Activities-c20-t240-Ho_Chi_Minh_City.html,170,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Soai Kinh Lam fabric market,https://www.tripadvisor.com/Attraction_Review-g293925-d11512931-Reviews-Soai_Kinh_Lam_fabric_market-Ho_Chi_Minh_City.html,171,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Xa Tay Market,https://www.tripadvisor.com/Attraction_Review-g293925-d9806421-Reviews-Xa_Tay_Market-Ho_Chi_Minh_City.html,172,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Ao Dai Exhibition,https://www.tripadvisor.com/Attraction_Review-g293925-d11680691-Reviews-Ao_Dai_Exhibition-Ho_Chi_Minh_City.html,173,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Nha tho Da Minh,https://www.tripadvisor.com/Attraction_Review-g293925-d8528253-Reviews-Nha_tho_Da_Minh-Ho_Chi_Minh_City.html,174,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Rung Sac Military Base,https://www.tripadvisor.com/Attraction_Review-g293925-d4559699-Reviews-Rung_Sac_Military_Base-Ho_Chi_Minh_City.html,175,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Byfas Premium Tailoring,https://www.tripadvisor.com/Attraction_Review-g293925-d10092053-Reviews-Byfas_Premium_Tailoring-Ho_Chi_Minh_City.html,176,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Queen Collection,https://www.tripadvisor.com/Attraction_Review-g293925-d8531202-Reviews-Queen_Collection-Ho_Chi_Minh_City.html,177,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Tan Binh Exhibition & Convention Center - TBECC,https://www.tripadvisor.com/Attraction_Review-g293925-d8282860-Reviews-Tan_Binh_Exhibition_Convention_Center_TBECC-Ho_Chi_Minh_City.html,178,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Duc Lam Art Gallery,https://www.tripadvisor.com/Attraction_Review-g293925-d8012511-Reviews-Duc_Lam_Art_Gallery-Ho_Chi_Minh_City.html,179,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Phuoc Tuong pagoda,https://www.tripadvisor.com/Attraction_Review-g293925-d8631037-Reviews-Phuoc_Tuong_pagoda-Ho_Chi_Minh_City.html,180,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Other Fun & Games (11),https://www.tripadvisor.com/Attractions-g293925-Activities-c56-t261-Ho_Chi_Minh_City.html,181,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
An Binh Gallery,https://www.tripadvisor.com/Attraction_Review-g293925-d8630986-Reviews-An_Binh_Gallery-Ho_Chi_Minh_City.html,182,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Chua Chantarangsay,https://www.tripadvisor.com/Attraction_Review-g293925-d9728832-Reviews-Chua_Chantarangsay-Ho_Chi_Minh_City.html,183,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Air Tours (1),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t222-Ho_Chi_Minh_City.html,184,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Thao Silk,https://www.tripadvisor.com/Attraction_Review-g293925-d8396485-Reviews-Thao_Silk-Ho_Chi_Minh_City.html,185,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Orchid Lounge,https://www.tripadvisor.com/Attraction_Review-g293925-d12110289-Reviews-Orchid_Lounge-Ho_Chi_Minh_City.html,186,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Duc Minh Private Museum,https://www.tripadvisor.com/Attraction_Review-g293925-d560027-Reviews-Duc_Minh_Private_Museum-Ho_Chi_Minh_City.html,187,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Circle K,https://www.tripadvisor.com/Attraction_Review-g293925-d12125198-Reviews-Circle_K-Ho_Chi_Minh_City.html,188,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
"Ho Chi Minh City Ballet, Symphony Orchestra and Opera",https://www.tripadvisor.com/Attraction_Review-g293925-d11643747-Reviews-Ho_Chi_Minh_City_Ballet_Symphony_Orchestra_and_Opera-Ho_Chi_Minh_City.html,189,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
"Ballet, Symphony Orchestra, Opera Ho Chi Minh",https://www.tripadvisor.com/Attraction_Review-g293925-d11443657-Reviews-Ballet_Symphony_Orchestra_Opera_Ho_Chi_Minh-Ho_Chi_Minh_City.html,190,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Calispa,https://www.tripadvisor.com/Attraction_Review-g293925-d5501746-Reviews-Calispa-Ho_Chi_Minh_City.html,191,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Quai,https://www.tripadvisor.com/Attraction_Review-g293925-d317886-Reviews-Quai-Ho_Chi_Minh_City.html,192,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Running Tours (1),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t221-Ho_Chi_Minh_City.html,193,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Le Xuan Art Gallery,https://www.tripadvisor.com/Attraction_Review-g293925-d3588807-Reviews-Le_Xuan_Art_Gallery-Ho_Chi_Minh_City.html,194,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Other Outdoor Activities (7),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t263-Ho_Chi_Minh_City.html,195,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
TransOcean,https://www.tripadvisor.com/Attraction_Review-g293925-d8727241-Reviews-TransOcean-Ho_Chi_Minh_City.html,196,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Blue Space Art Gallery,https://www.tripadvisor.com/Attraction_Review-g293925-d8602791-Reviews-Blue_Space_Art_Gallery-Ho_Chi_Minh_City.html,197,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Vin Gallery,https://www.tripadvisor.com/Attraction_Review-g293925-d7365297-Reviews-Vin_Gallery-Ho_Chi_Minh_City.html,198,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Fronline Gallery,https://www.tripadvisor.com/Attraction_Review-g293925-d3162327-Reviews-Fronline_Gallery-Ho_Chi_Minh_City.html,199,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Urban Gallery,https://www.tripadvisor.com/Attraction_Review-g293925-d7945908-Reviews-Urban_Gallery-Ho_Chi_Minh_City.html,200,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Van Phat Hung,https://www.tripadvisor.com/Attraction_Review-g293925-d3802228-Reviews-Van_Phat_Hung-Ho_Chi_Minh_City.html,201,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Thermal Spas (4),https://www.tripadvisor.com/Attractions-g293925-Activities-c40-t255-Ho_Chi_Minh_City.html,202,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Country & Western Bars (2),https://www.tripadvisor.com/Attractions-g293925-Activities-c20-t102-Ho_Chi_Minh_City.html,203,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Rubik Zoo,https://www.tripadvisor.com/Attraction_Review-g293925-d12033619-Reviews-Rubik_Zoo-Ho_Chi_Minh_City.html,204,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Hop-On Hop-Off Tours (9),https://www.tripadvisor.com/Attractions-g293925-Activities-c42-t229-Ho_Chi_Minh_City.html,205,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Mini Golf (1),https://www.tripadvisor.com/Attractions-g293925-Activities-c56-t271-Ho_Chi_Minh_City.html,206,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Bowling Alleys (4),https://www.tripadvisor.com/Attractions-g293925-Activities-c56-t128-Ho_Chi_Minh_City.html,207,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Bat Trang Moment - pottery workshop,https://www.tripadvisor.com/Attraction_Review-g293925-d5812613-Reviews-Bat_Trang_Moment_pottery_workshop-Ho_Chi_Minh_City.html,208,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Scuba & Snorkeling (1),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t194-Ho_Chi_Minh_City.html,209,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Scavenger Hunts (1),https://www.tripadvisor.com/Attractions-g293925-Activities-c56-t209-Ho_Chi_Minh_City.html,210,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Piano Bars (1),https://www.tripadvisor.com/Attractions-g293925-Activities-c20-t106-Ho_Chi_Minh_City.html,211,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Canyoning & Rappelling Tours (3),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t273-Ho_Chi_Minh_City.html,212,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Lessons & Workshops (6),https://www.tripadvisor.com/Attractions-g293925-Activities-c41-t185-Ho_Chi_Minh_City.html,213,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Zen Plaza,https://www.tripadvisor.com/Attraction_Review-g293925-d1006439-Reviews-Zen_Plaza-Ho_Chi_Minh_City.html,214,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Coffee & Tea Tours (5),https://www.tripadvisor.com/Attractions-g293925-Activities-c42-t202-Ho_Chi_Minh_City.html,215,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Chats Slot-Gaming Center,https://www.tripadvisor.com/Attraction_Review-g293925-d8128441-Reviews-Chats_Slot_Gaming_Center-Ho_Chi_Minh_City.html,216,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Climbing Tours (5),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t215-Ho_Chi_Minh_City.html,217,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Bao Tang Dia Chat Geological Museum,https://www.tripadvisor.com/Attraction_Review-g293925-d3477970-Reviews-Bao_Tang_Dia_Chat_Geological_Museum-Ho_Chi_Minh_City.html,218,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Hiking & Camping Tours (8),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t219-Ho_Chi_Minh_City.html,219,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Karaoke Bars (6),https://www.tripadvisor.com/Attractions-g293925-Activities-c20-t105-Ho_Chi_Minh_City.html,220,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Wine Bars (6),https://www.tripadvisor.com/Attractions-g293925-Activities-c20-t206-Ho_Chi_Minh_City.html,221,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Gay Clubs & Bars (1),https://www.tripadvisor.com/Attractions-g293925-Activities-c20-t103-Ho_Chi_Minh_City.html,222,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
The Sun 2 Art Gallery,https://www.tripadvisor.com/Attraction_Review-g293925-d7592380-Reviews-The_Sun_2_Art_Gallery-Ho_Chi_Minh_City.html,223,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Cigar Bars (1),https://www.tripadvisor.com/Attractions-g293925-Activities-c20-t101-Ho_Chi_Minh_City.html,224,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
River Rafting & Tubing (5),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t193-Ho_Chi_Minh_City.html,225,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Vietnam Smiles Tour,https://www.tripadvisor.com/Attraction_Review-g293925-d10165830-Reviews-Vietnam_Smiles_Tour-Ho_Chi_Minh_City.html,226,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Rail Tours (1),https://www.tripadvisor.com/Attractions-g293925-Activities-c42-t236-Ho_Chi_Minh_City.html,227,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Fishing Charters & Tours (1),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t217-Ho_Chi_Minh_City.html,228,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Parasailing & Paragliding (1),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t192-Ho_Chi_Minh_City.html,229,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Water Sports (1),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t184-Ho_Chi_Minh_City.html,230,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Fashion Shows & Tours (2),https://www.tripadvisor.com/Attractions-g293925-Activities-c42-t241-Ho_Chi_Minh_City.html,231,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Gondola Cruises (2),https://www.tripadvisor.com/Attractions-g293925-Activities-c61-t189-Ho_Chi_Minh_City.html,232,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Concerts (2),https://www.tripadvisor.com/Attractions-g293925-Activities-c58-t113-Ho_Chi_Minh_City.html,233,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Art Space,https://www.tripadvisor.com/Attraction_Review-g293925-d12282514-Reviews-Art_Space-Ho_Chi_Minh_City.html,234,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Zizastore,https://www.tripadvisor.com/Attraction_Review-g293925-d12268804-Reviews-Zizastore-Ho_Chi_Minh_City.html,235,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
A+ Artcista Gallery,https://www.tripadvisor.com/Attraction_Review-g293925-d12254080-Reviews-A_Artcista_Gallery-Ho_Chi_Minh_City.html,236,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
The V art,https://www.tripadvisor.com/Attraction_Review-g293925-d11824491-Reviews-The_V_art-Ho_Chi_Minh_City.html,237,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Blanc Arts Space Books Cafe,https://www.tripadvisor.com/Attraction_Review-g293925-d11672865-Reviews-Blanc_Arts_Space_Books_Cafe-Ho_Chi_Minh_City.html,238,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
BLANC,https://www.tripadvisor.com/Attraction_Review-g293925-d11630326-Reviews-BLANC-Ho_Chi_Minh_City.html,239,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Amazing Viet Show,https://www.tripadvisor.com/Attraction_Review-g293925-d11513194-Reviews-Amazing_Viet_Show-Ho_Chi_Minh_City.html,240,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Legendary Chocolatier,https://www.tripadvisor.com/Attraction_Review-g293925-d11437030-Reviews-Legendary_Chocolatier-Ho_Chi_Minh_City.html,241,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Saigoncrazee,https://www.tripadvisor.com/Attraction_Review-g293925-d11435852-Reviews-Saigoncrazee-Ho_Chi_Minh_City.html,242,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Craig Thomas Gallery,https://www.tripadvisor.com/Attraction_Review-g293925-d10832555-Reviews-Craig_Thomas_Gallery-Ho_Chi_Minh_City.html,243,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Savon De Saigon Store,https://www.tripadvisor.com/Attraction_Review-g293925-d10798491-Reviews-Savon_De_Saigon_Store-Ho_Chi_Minh_City.html,244,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Mai Tour,https://www.tripadvisor.com/Attraction_Review-g293925-d10223914-Reviews-Mai_Tour-Ho_Chi_Minh_City.html,245,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
Tiệm của Bong Bụp,https://www.tripadvisor.com/Attraction_Review-g293925-d8654071-Reviews-Ti_m_c_a_Bong_B_p-Ho_Chi_Minh_City.html,246,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
STAR KITCHEN,https://www.tripadvisor.com/Attraction_Review-g293925-d5993308-Reviews-STAR_KITCHEN-Ho_Chi_Minh_City.html,247,"Ho Chi Minh City, Viet Nam","Ho Chi Minh City, Vietnam"
