addon_name,addon_url,search_rank,active_user,size,version,release_date,number_review,rating,author_name,author_homepage,is_error,platform,search_term
Chacha Chinese Dictionary,https://chrome.google.com/webstore/detail/%EB%AC%B8%EC%9E%A5%EA%B9%8C%EC%A7%80-%EC%9D%BD%EC%96%B4%EC%A3%BC%EB%8A%94-%EC%B0%A8%EC%B0%A8%EC%A4%91%ED%95%9C%EC%82%AC%EC%A0%84chinese-k/pkkdfomloibodbmeopjiegjlbahlldpo,112,1735,516KiB,0.0.12,"January 6, 2017",34,4.58823529412,briankimstudio,,False,Chrome,word
Document and Image Converter Toolbox,https://chrome.google.com/webstore/detail/document-and-image-conver/jpjkaekegnficmcdgicgdbnpnjiaeldi,113,26363,10.62KiB,4.0,"June 12, 2013",99,3.30303030303,sciweavers,http://www.sciweavers.org/,False,Chrome,word
Dictionary Lookup,https://chrome.google.com/webstore/detail/dictionary-lookup/ipdjaafajlfiopcppipdinmcjbcpofhd,114,31384,45.03KiB,4.3.4,"March 4, 2015",369,4.15176151762,Max Shawabkeh,https://github.com/max99x/dict-lookup-chrome-ext,False,Chrome,word
Perapera Chinese Popup Dictionary,https://chrome.google.com/webstore/detail/perapera-chinese-popup-di/hlcddplhfenagbaipfjhhcjmebhkkaif,115,17079,4.4MiB,1.1.0,"December 30, 2014",95,4.47368421053,www.perapera.org,http://www.perapera.org,False,Chrome,word
ClaroRead Chrome,https://chrome.google.com/webstore/detail/claroread-chrome/ifgehbglgmidafhhdcopacejknmcmhcd,116,47962,6.89MiB,10.0.7,"March 24, 2017",27,3.18518518519,Claro Software,https://www.clarosoftware.com/claroread-chrome,False,Chrome,word
PanLex Translator,https://chrome.google.com/webstore/detail/panlex-translator/obidhnadghkedhchgkfgamcbogbdmbcj,117,877,2.72MiB,1.4.1,"October 21, 2016",5,4.8,Li Wang,,False,Chrome,word
Word A Day By VocabAhead,https://chrome.google.com/webstore/detail/word-a-day-by-vocabahead/dcgfnnedhlfcgcpkncecjclfcofgghnh,118,71,443KiB,0.0.0.1,"June 21, 2014",0,0.0,vocabahead.com,http://vocabahead.com,False,Chrome,word
Word Swapper,https://chrome.google.com/webstore/detail/word-swapper/dpcdahomnipdopbdeminfckcmnkgfhdj,119,82,41.26KiB,1.1,"May 7, 2013",2,3.0,garrettrosenblatt,,False,Chrome,word
Pensive an extensive highlighter,https://chrome.google.com/webstore/detail/pensive-an-extensive-high/hpphpjjfaccabjggafeageiljmkppmla,120,44,177KiB,1.0.3,"June 7, 2014",4,5.0,hardiksondagar.me,http://hardiksondagar.me,False,Chrome,word
Dyslexia word highlighter,https://chrome.google.com/webstore/detail/dyslexia-word-highlighter/nhofjlfcphdefjijmbdcjpaodgdhdpoa,121,188,54.17KiB,1.1,"November 26, 2014",1,5.0,www.doart3.com,http://www.doart3.com,False,Chrome,word
Word Counter Page,https://chrome.google.com/webstore/detail/contador-de-palavras-da-p/hnifbghokmpgedhkgmabjgmehkcmjoao,122,90,98.17KiB,1.1,"June 10, 2016",1,5.0,Adriano Chambel,,False,Chrome,word
Urban Dictionary Instant Word Lookup,https://chrome.google.com/webstore/detail/urban-dictionary-instant/iphhinkkgcndibcnabdcfcianhebblmb,123,1344,159KiB,0.0.9,"February 9, 2015",5,4.2,Alireza Ghasemi,,False,Chrome,word
Wordifi,https://chrome.google.com/webstore/detail/wordifi/ihplfpboonpgpbbiiamgkikggkkeedid,124,193,12.63KiB,1.1,"February 27, 2016",2,5.0,https://www.wordifi.com,https://www.wordifi.com,False,Chrome,word
french word research,https://chrome.google.com/webstore/detail/french-word-research/lfmaogplmchebmdhjpliaigkgiklclao,125,63,5.41KiB,0.0.1,"September 14, 2014",0,0.0,Gibbering in the Basement,,False,Chrome,word
ngram viewer,https://chrome.google.com/webstore/detail/ngram-viewer/fkgnekciniccjnacbafpgepgdngeapbb,126,278,102KiB,1.1,"March 27, 2015",5,4.4,partaab.com,,False,Chrome,word
MyVocab,https://chrome.google.com/webstore/detail/myvocab/npfplmfmbflbcffpkpgmhpinemlimnnc,127,19385,113KiB,0.1.8,"July 25, 2016",7,3.28571428571,Yongzhi Pan,https://github.com/fossilet/myvocab,False,Chrome,word
WordWiz,https://chrome.google.com/webstore/detail/wordwiz/mlaomkbolndecpefenllmdlgbmoooopk,128,1379,283KiB,1.4.4,"March 16, 2017",44,4.70454545455,www.wordwiz.co,http://www.wordwiz.co,False,Chrome,word
Word Clock (Extension),https://chrome.google.com/webstore/detail/word-clock-extension/eidbaogoghpbdhmoeofgchejbdopppgm,129,189,38.22KiB,1.3,"June 22, 2013",5,4.0,phamous-apps.com,http://phamous-apps.com,False,Chrome,word
Bornali -English to Bengali Dictionary,https://chrome.google.com/webstore/detail/bornali-english-to-bengal/lcljfjceikhjcnkfneencpmcpkcknabm,130,783,210KiB,1.6,"October 19, 2014",29,4.37931034483,Latiful Kabir Siplu,http://latifkabir.github.io,False,Chrome,word
Easy Urban Dictionary Lookup,https://chrome.google.com/webstore/detail/easy-urban-dictionary-loo/jpnfkdokcadnkpmpfjbblfjjokffpbio,131,2272,115KiB,1.1.2,"January 12, 2017",5,5.0,dleemagic002,,False,Chrome,word
Xpress – immediate translation!,https://chrome.google.com/webstore/detail/xpress-%E2%80%93-immediate-transl/cilhimbmigbhkdchemhdcdhhbdccjfga,132,102,707KiB,1.3.1,"January 31, 2017",4,4.0,Amiel Elboim,,False,Chrome,word
Hover Lookup,https://chrome.google.com/webstore/detail/hover-lookup/ogjdcbnhgjgabidifpnpiidgbkhlpnof,133,25,100KiB,1.0,"December 12, 2016",1,5.0,bitsauce,,False,Chrome,word
DUDEN,https://chrome.google.com/webstore/detail/duden/bieppahaljkdnlpfcgkaajfblehnehmc,134,713,3.75KiB,1.1,"December 10, 2014",5,4.8,Marko Jurisic,,False,Chrome,word
LibreOffice Editor,https://chrome.google.com/webstore/detail/libreoffice-editor/bdomjcpneblellajjhgfdlnmjfofflop,135,5127,202KiB,1.8.8,"January 27, 2017",26,3.46153846154,www.offidocs.com,http://www.offidocs.com,False,Chrome,word
Word Counter,https://chrome.google.com/webstore/detail/word-counter/adgmgllmfhgppfnkmgikgbaniemjdikk,136,15,33.73KiB,0.1,"March 25, 2017",0,0.0,Erik Ossner,,False,Chrome,word
Flowlingo,https://chrome.google.com/webstore/detail/flowlingo/eiicgolpkbhfegjakehklgkbljkjekjn,137,311,4.08MiB,1.0.11,"March 6, 2017",4,5.0,https://www.getflowlingo.com,https://www.getflowlingo.com,False,Chrome,word
Lexin dictionary,https://chrome.google.com/webstore/detail/lexin-dictionary/jeipbgbikoomhlkkkcjamdbanfhidebd,138,5309,82.57KiB,1.8.0,"September 8, 2015",44,4.25,Sergii Vorushylo,https://github.com/SergVro/Lexin-dictionary-Chrome-Extension/wiki/Lexin-dictionary-extension,False,Chrome,word
vidIQ Vision for YouTube,https://chrome.google.com/webstore/detail/vidiq-vision-for-youtube/pachckjkecffpdphbpmfolblodfkgbhl,139,452266,2.07MiB,2.19.14,"April 27, 2017",2604,4.5188172043,vidiq.com,http://vidiq.com,False,Chrome,word
Word Wallet,https://chrome.google.com/webstore/detail/word-wallet/pdajfgebhmdfkmmjpbhiokibkdheneil,140,26,70.88KiB,1.5,"May 26, 2015",0,0.0,orleanz,,False,Chrome,word
Transcriptor,https://chrome.google.com/webstore/detail/transcriptor/gbpiedjpbenfnocfjpbjnldocgbknbki,141,4841,297KiB,1.3.3,"February 17, 2017",47,4.04255319149,transcriptor.tk,http://transcriptor.tk,False,Chrome,word
#GooberGabber - GamerGate Word Scrambler,https://chrome.google.com/webstore/detail/goobergabber-gamergate-wo/efeahgomdginngpicicpkkbmgmcjembl,142,56,29.73KiB,1.2,"August 18, 2016",12,4.0,spiltcoffee,https://github.com/spiltcoffee/goobergabber,False,Chrome,word
Highlight Known Chinese Words,https://chrome.google.com/webstore/detail/highlight-known-chinese-w/gbpllapimjcpljegefoblbmjdaoahglm,143,22,839KiB,1.0.2,"November 26, 2016",1,5.0,svecon,,False,Chrome,word
Word Count,https://chrome.google.com/webstore/detail/word-count/onnfjhimlddhlechnalkojnnnddppblg,144,143,9.55KiB,0.1,"September 17, 2013",2,3.0,aaronneyer,,False,Chrome,word
ihaessi,https://chrome.google.com/webstore/detail/ihaessi/pnnpeknfablnngfajnlpflcejpkapend,145,571,4.31MiB,0.1.2,"August 1, 2013",13,3.15384615385,Michael Green,,False,Chrome,word
Power Thesaurus,https://chrome.google.com/webstore/detail/power-thesaurus/hhnjkanigjoiglnlopahbbjdbfhkndjk,146,37912,69.22KiB,0.11.1439,"April 20, 2016",113,4.86725663717,powerthesaurus.org,http://powerthesaurus.org,False,Chrome,word
Multiple-word Find and Replace,https://chrome.google.com/webstore/detail/multiple-word-find-and-re/gijcaigcajgchodhmcnbhecekmpfpiap,147,56,4.55KiB,1.0,"December 14, 2015",3,2.33333333333,citizenten99,https://github.com/citizenten/Jscript_ChromeAppFindandReplace,False,Chrome,word
What's My Word Count,https://chrome.google.com/webstore/detail/whats-my-word-count/hcmmlpdmhngamdippjcakkfkeeaoofec,148,27,46.42KiB,0.0.0.8,"February 11, 2016",2,4.5,Matt Rust,,False,Chrome,word
Word Wrap,https://chrome.google.com/webstore/detail/word-wrap/kkaoapfhjhgpadmldimjhglakcakmoch,149,440,37.68KiB,2.0,"January 10, 2017",6,2.16666666667,ghuntley.com,http://ghuntley.com,False,Chrome,word
Yandex Slovari Translation and Pronunciation,https://chrome.google.com/webstore/detail/yandex-slovari-translatio/hdalhfoifdhanoilpdbnpkakjllcpaab,150,434,225KiB,0.3.1,"October 10, 2013",12,3.66666666667,mbautin,,False,Chrome,word
FindMeWords,https://chrome.google.com/webstore/detail/findmewords/hldkoicicodpaaackgjbmdmhpbdephhb,151,144,30.98KiB,1.0,"September 26, 2016",3,5.0,www.findmewords.com,http://www.findmewords.com,False,Chrome,word
Hangman,https://chrome.google.com/webstore/detail/hangman/ekpfaaakmnhcembbiennfjiaodandmhg,152,33715,8.29KiB,1.1,"August 28, 2015",347,3.74063400576,www.hangman.no,http://www.hangman.no,False,Chrome,word
MEMRISE+,https://chrome.google.com/webstore/detail/memrise%2B/hmpiegnknhdokbhnifbpgbbfkeddbdfh,153,184,773KiB,2.0.0,"February 17, 2017",3,5.0,rodolphe.moulin,,False,Chrome,word
Highlight This,https://chrome.google.com/webstore/detail/highlight-this/fgmbnmjmbjenlhbefngfibmjkpbcljaj,154,3648,76.67KiB,3.3.4,"June 18, 2016",28,4.28571428571,deboel.eu,http://deboel.eu,False,Chrome,word
Word Cop,https://chrome.google.com/webstore/detail/word-cop/akmnnpnmghbahiimcfkpmccpifiiacoh,155,17,20.84KiB,1.21,"February 1, 2016",1,5.0,Siraaj Fadoo & Ryan Miles,,False,Chrome,word
Hindi word meaning,https://chrome.google.com/webstore/detail/hindi-word-meaning/pdohdmigcidklpdnoeoaodigkpblgoij,156,15,142KiB,1.0,"December 11, 2014",0,0.0,Prakhar Saxena,,False,Chrome,word
Swearing Substitution,https://chrome.google.com/webstore/detail/swearing-substitution/laijlgfcgafbmobgkfkgimjnfnnekfii,157,152,66.41KiB,0.0.0.8,"July 12, 2014",6,4.0,Joshua Jolley,,False,Chrome,word
Text Tools,https://chrome.google.com/webstore/detail/text-tools/mpcpnbklkemjinipimjcbgjijefholkd,158,579,40.59KiB,1.0.9,"March 25, 2017",7,4.28571428571,www.text-tools-online.com,http://www.text-tools-online.com,False,Chrome,word
BeFluent,https://chrome.google.com/webstore/detail/befluent/dhdbidlnmifgncobahdfobbdcmbecaij,159,54,1.45MiB,0.4.10,"May 1, 2017",4,5.0,www.befluent.li,http://www.befluent.li,False,Chrome,word
Word and Page Count for Google Docs,https://chrome.google.com/webstore/detail/word-and-page-count-for-g/lplekocfhhdadellpmilcaobpmlkgdde,160,69,372KiB,1.3,"January 16, 2017",2,4.0,derekmpham,,False,Chrome,word
Store Translate,https://chrome.google.com/webstore/detail/store-translate/enihdklhdegopnbeehenllhcmbebmmlb,161,191,122KiB,1.2.6,"March 15, 2017",15,4.53333333333,https://storetranslate.com,https://storetranslate.com,False,Chrome,word
Block site,https://chrome.google.com/webstore/detail/block-site/eiimnmioipafcokbfikbljfdeojpcgbh,162,1235792,1.3MiB,3.1.11,"August 25, 2015",13001,4.50826859472,wips.com,http://wips.com,False,Chrome,word
Genie Multisearch,https://chrome.google.com/webstore/detail/genie-multisearch/bpcnkekccfaabbocmidlnbfbgidpeiki,163,85,921KiB,0.0.3,"December 12, 2016",3,3.66666666667,Jasnan TP,https://github.com/Jasnan/genie-multisearch,False,Chrome,word
Pinboard Search,https://chrome.google.com/webstore/detail/pinboard-search/ipooeblefgjhpfcmpjgccamencpbjodd,164,840,63.78KiB,0.4.0,"December 30, 2015",26,4.34615384615,https://mono0x.net,https://mono0x.net,False,Chrome,word
Project Naptha,https://chrome.google.com/webstore/detail/project-naptha/molncoemjfmpgdkbdlbjmhlcgniigdnf,165,192390,428KiB,0.9.3,"July 7, 2014",1194,3.95561139028,projectnaptha.com,http://projectnaptha.com,False,Chrome,word
禁則くん (Kinsoku-kun),https://chrome.google.com/webstore/detail/%E7%A6%81%E5%89%87%E3%81%8F%E3%82%93-kinsoku-kun/gleldhdjhkkmfpoogdhelhmjpahlibhi,166,182,25.68KiB,3.2.2,"October 18, 2012",7,5.0,Taka Tei,,False,Chrome,word
Doge Mode,https://chrome.google.com/webstore/detail/doge-mode/phjadknfmdkfnpnajklgblbcnanljbck,167,19461,71.45KiB,2.0,"November 1, 2015",24,4.20833333333,grantfitez,,False,Chrome,word
A Dict,https://chrome.google.com/webstore/detail/a-dict/clfjklmdnfnopgdaoapemolbpdbmllba,168,77,31.08KiB,1.0.6,"December 8, 2015",3,5.0,DNK Software,,False,Chrome,word
Disrupt to Bullshit,https://chrome.google.com/webstore/detail/disrupt-to-bullshit/mahaemfhlcjficbbkbpmkbhhenfnikcf,169,170,20.81KiB,1.0.6,"July 8, 2014",6,5.0,turtleherder,https://github.com/richardharrington/disrupt-to-bullshit,False,Chrome,word
My Dictionary,https://chrome.google.com/webstore/detail/my-dictionary/jfmpeiicncingobdejgmmcamknndpbbi,170,84,49.21KiB,2.44.2,"March 2, 2015",0,0.0,https://www.lingsync.org,https://www.lingsync.org,False,Chrome,word
Word Highlighter,https://chrome.google.com/webstore/detail/word-highlighter/hhklogggdjdonnoldcekmhkdifjapggo,171,30,13.57KiB,1.5,"November 24, 2016",4,4.0,Bleeding Edge,,False,Chrome,word
GRE Inside Out,https://chrome.google.com/webstore/detail/gre-inside-out/olfdgngndoajhmejhahelbcdckmkfndl,172,239,205KiB,0.4.1,"July 22, 2015",11,5.0,GRE Inside Out,http://greio.com/,False,Chrome,word
Leo Dictionary Widget,https://chrome.google.com/webstore/detail/leo-dictionary-widget/kepemmpmljphklmpfgfmhpjhpdlccpke,173,11067,241KiB,2.4,"April 20, 2017",72,3.90277777778,Jakob Buchgraber,,False,Chrome,word
Sneaky Spanish,https://chrome.google.com/webstore/detail/sneaky-spanish/fmbgmlhpadiloggofeliagghggmopgbk,174,299,136KiB,1.0.2,"December 12, 2015",10,4.0,wilsonaustin17,,False,Chrome,word
Word Collector in Chrome Extension,https://chrome.google.com/webstore/detail/word-collector-in-chrome/jfeinpeakgoblpcelmhdhajmdoeoifap,175,34,304KiB,2.0.1,"November 29, 2015",2,1.0,hi.ogawa.zz,,False,Chrome,word
Top Scripture Bible Verse Toolbar,https://chrome.google.com/webstore/detail/top-scripture-bible-verse/gfnaeiaojgbbcdbmlhgcihofhiblmkmi,176,620,81.18KiB,1.2.1,"November 16, 2012",6,4.66666666667,www.topscripture.com,http://www.topscripture.com,False,Chrome,word
Fluentcards Dictionary,https://chrome.google.com/webstore/detail/fluentcards-dictionary/fdppeilamokmgmobedkdmjiedkbblngd,177,71,515KiB,0.4.1,"May 1, 2017",6,4.5,fluentcards.com,http://fluentcards.com,False,Chrome,word
Smart Dictionary (by ketnoitienganh.com),https://chrome.google.com/webstore/detail/smart-dictionary-by-ketno/pdfpdhmpcmbfeeapbjcdokgloakkkemj,178,35,232KiB,1.0,"November 8, 2016",7,5.0,ketnoitienganh.com,http://ketnoitienganh.com,False,Chrome,word
Trump to Poop,https://chrome.google.com/webstore/detail/trump-to-poop/mihfneoljcgdjnpmeefcmahciglmljli,179,1017,2.8KiB,2.4,"February 19, 2017",4,5.0,PresidentPoop.com,,False,Chrome,word
Readlang Web Reader,https://chrome.google.com/webstore/detail/readlang-web-reader/odpdkefpnfejbfnmdilmfhephfffmfoh,180,33853,712KiB,0.6.1,"November 24, 2016",105,4.42857142857,readlang.com,http://readlang.com,False,Chrome,word
Find Many Strings,https://chrome.google.com/webstore/detail/find-many-strings/phabnclfbnmhmoipebjdfhkiacojlcnc,181,953,53.17KiB,1.6,"September 25, 2013",34,3.08823529412,Sankar P,http://psankar.blogspot.com/2011/08/introducing-find-many-strings-chrome.html,False,Chrome,word
Kimmifier,https://chrome.google.com/webstore/detail/kimmifier/dfehgbonihlkfhcfddeodgiifelnhjhg,182,2113,58.14KiB,1.2,"April 26, 2016",51,4.45098039216,netflix.com,http://netflix.com,False,Chrome,word
"Look Up Wikipedia, Google Translate & Maps",https://chrome.google.com/webstore/detail/look-up-wikipedia-google/dkahhckcjhglekflgjmmmmmkpffnhnka,183,902,12.19KiB,1.5,"April 15, 2013",7,4.42857142857,Andy Wagner,,False,Chrome,word
Word Highlighter,https://chrome.google.com/webstore/detail/word-highlighter/ncjaameocjfjjnjcijikhkhifncjijhn,184,28,228KiB,1.0.2,"November 27, 2016",1,5.0,Rafael Almeida,,False,Chrome,word
GRE on FB,https://chrome.google.com/webstore/detail/gre-on-fb/kpecdkoalcfddimmhdhbdmnhpgjlilea,185,79,41.27KiB,0.7,"June 11, 2016",9,5.0,https://greapp.github.io,https://greapp.github.io,False,Chrome,word
Swappity Swap,https://chrome.google.com/webstore/detail/swappity-swap/pjobfphiicdhkdfoadokeggkcaeneiel,186,433,60.87KiB,1.0.17,"April 5, 2016",9,5.0,swap.crookedlabs.co,http://swap.crookedlabs.co,False,Chrome,word
Twinword Finder,https://chrome.google.com/webstore/detail/twinword-finder/npghlhgagddknpcccbgncondbkdpehof,187,8550,9.55MiB,0.2.9956,"March 15, 2017",50,4.36,https://www.twinword.com/finder,https://www.twinword.com/finder,False,Chrome,word
rikaikun,https://chrome.google.com/webstore/detail/rikaikun/jipdnfibhldikgcjhfnomkfpcebammhp,188,181308,22.61MiB,0.8.91,"April 23, 2016",1552,4.66881443299,Erek Speed,https://github.com/melink14/rikaikun,False,Chrome,word
Serial Speed Reader,https://chrome.google.com/webstore/detail/serial-speed-reader/clmnbpnfedojoahgmdoohcbgclkcbofa,189,151,31.21KiB,0.0.1.3,"August 30, 2013",6,3.16666666667,Sam Larison,,False,Chrome,word
WordSwap,https://chrome.google.com/webstore/detail/wordswap/hgehlakmdjpcoohofopmbbhmfaadimco,190,44,28.39KiB,0.0.2,"April 3, 2013",3,4.0,Monwara,http://monwara.com,False,Chrome,word
One LinGo,https://chrome.google.com/webstore/detail/one-lingo/pgmbelkpihjilddedehgojhbplplapnk,191,6094,487KiB,2.1,"July 3, 2014",7,5.0,globalenglish.com,http://globalenglish.com,False,Chrome,word
House of Leaves Highlighter,https://chrome.google.com/webstore/detail/house-of-leaves-highlight/dchdopmbaeadekogdimbljfchfnhjkag,192,106,48.52KiB,1.1.3,"January 8, 2017",5,4.4,https://stevengt.github.io,https://stevengt.github.io,False,Chrome,word
Dictionary+,https://chrome.google.com/webstore/detail/dictionary%2B/kokooihpgalpliadoojifljfgpeeddmc,193,63,482KiB,0.1.4,"March 11, 2014",8,4.875,www.tanmaypatil.me,http://www.tanmaypatil.me,False,Chrome,word
Scrambler's Paradise,https://chrome.google.com/webstore/detail/scramblers-paradise/edioepjengikiaecffahandgcpifbfjn,194,74,69.97KiB,1.0,"August 10, 2013",2,3.0,brynjargr,,False,Chrome,word
Crisp,https://chrome.google.com/webstore/detail/crisp/mojdolellgcpaljamlhkagiijmmgoobe,195,19,1.3MiB,1.0.0.6,"January 14, 2017",2,5.0,Crisp,,False,Chrome,word
Dragon Wallpaper HD New Tab Dragons Themes,https://chrome.google.com/webstore/detail/dragon-wallpaper-hd-new-t/ochlagkeoegfbodamipomhogjlmmlfmh,196,2523,11.94MiB,0.1.4.10,"April 10, 2017",90,4.51111111111,freeaddon.com,http://freeaddon.com,False,Chrome,word
Howjsay.com pronunciation context menu,https://chrome.google.com/webstore/detail/howjsaycom-pronunciation/nepkancfggcjikkjjobamkfacjajnjgo,197,4651,5.13KiB,2.0.0,"November 19, 2012",17,4.0,Adam R,,False,Chrome,word
Youdao Dict,https://chrome.google.com/webstore/detail/youdao-dict/geboigdomoihijcamklnhlcgnnpdgkmg,198,2623,1.33MiB,0.3.6,"February 20, 2017",43,4.6976744186,Justin Young,https://github.com/youngdze/YoudaoDict,False,Chrome,word
Q Word Count,https://chrome.google.com/webstore/detail/q-word-count/oldmfkjmkcmkablbafglffllaimkcaol,199,19,58.29KiB,0.2,"August 14, 2014",0,0.0,christophersu.net,http://christophersu.net,False,Chrome,word
BetterTTV,https://chrome.google.com/webstore/detail/betterttv/ajopnjidmegmdimjlfnijceegpefgped,200,1292999,18.31KiB,7.2,"April 21, 2017",7142,4.75413049566,nightdev.com,http://nightdev.com,False,Chrome,word
MultiHighlighter,https://chrome.google.com/webstore/detail/multihighlighter/ocifbglmlbpgpbflnkfpclkmckoollbn,201,17644,268KiB,1.0.124.1,"December 2, 2014",145,3.40689655172,CCDevGroup,,False,Chrome,word
Writefull,https://chrome.google.com/webstore/detail/writefull/aolaabonkiegkggfdgjjehchjmjfanng,202,12397,1.01MiB,1.8.1,"April 29, 2017",23,4.73913043478,writefullapp.com,http://writefullapp.com,False,Chrome,word
Kypsis language immersion,https://chrome.google.com/webstore/detail/kypsis-language-immersion/ddkbjollcgaccneogdbnjadkcbocgcof,203,1500,50.15KiB,1.0.1,"May 17, 2016",18,3.27777777778,Kypsis,,False,Chrome,word
Squanchify,https://chrome.google.com/webstore/detail/squanchify/kbmlldlmbfcejlgflijfedcbncnpbbjj,204,8191,65.28KiB,1.4,"October 4, 2016",160,4.675,nichite,https://github.com/nichite/squanchify,False,Chrome,word
Star Spangled Browser,https://chrome.google.com/webstore/detail/star-spangled-browser/nmhhaohjnbippbdhfemgeiooacflcphi,205,4409,9.05MiB,1.0.1,"July 13, 2014",31,3.29032258065,Tim & Claudio,http://tholman.com/star-spangled-browser,False,Chrome,word
Look up words using Google Dictionary™,https://chrome.google.com/webstore/detail/look-up-words-using-googl/jkjblhckhhpolffjobefmplmjghkpgie,206,56,10.36KiB,1.1,"August 21, 2013",0,0.0,nwjlyons@googlemail.com,https://github.com/nwjlyons/google-dictionary-lookup,False,Chrome,word
"Office Editing for Docs, Sheets & Slides",https://chrome.google.com/webstore/detail/office-editing-for-docs-s/gbkeegbaiigmenfmjfclcdgdpimamgkj,207,3426920,10.44MiB,119.2042.2044,"March 22, 2017",4042,3.6407718951,google.com,http://google.com,False,Chrome,word
谷歌搜索优化,https://chrome.google.com/webstore/detail/%E8%B0%B7%E6%AD%8C%E6%90%9C%E7%B4%A2%E4%BC%98%E5%8C%96/acloboabliakhacdiffnnhgoodppnifj,208,555,52.33KiB,1.0.2,"September 18, 2013",11,4.36363636364,tools.chromechina.cn,http://tools.chromechina.cn,False,Chrome,word
Google Input Tools,https://chrome.google.com/webstore/detail/google-input-tools/mclkkofklkfljcocdinagocijmpgbhab,209,820151,667KiB,5.5.0.1,"April 18, 2017",2826,4.10438782732,cloud-input-team,,False,Chrome,word
Bad Words Filter,https://chrome.google.com/webstore/detail/bad-words-filter/kpgjbbdhgfmmknkekekaigbgdjfeehki,210,135,7.59KiB,1.0.0,"February 27, 2013",2,3.0,zeinabsoft.com,http://zeinabsoft.com,False,Chrome,word
Magoosh Vocabulary,https://chrome.google.com/webstore/detail/magoosh-vocabulary/oooelhhaglnggehlocjjmgngfknfclak,211,31823,835KiB,2.1.1,"July 5, 2016",216,4.66666666667,Zack from Magoosh,http://magoosh.com,False,Chrome,word
Two words today,https://chrome.google.com/webstore/detail/two-words-today/gmgijiggbcinpcjcncpaoobaiiadhlgo,212,67,61.58KiB,0.0.0.2,"February 12, 2015",31,5.0,2words2day.com,http://2words2day.com,False,Chrome,word
Petapator,https://chrome.google.com/webstore/detail/petapator/eapjillhmgpcgfelagikhjeiboocofcm,213,3129,455KiB,10.0.3,"April 26, 2017",85,4.70588235294,petapator.com,http://petapator.com,False,Chrome,word
Context Menus,https://chrome.google.com/webstore/detail/context-menus/phlfmkfpmphogkomddckmggcfpmfchpn,214,26699,764KiB,4.1.314,"October 25, 2015",487,4.54414784394,www.oldbean.cn,http://www.oldbean.cn,False,Chrome,word
Zombies Wallpaper HD Zombie Horror New Tab,https://chrome.google.com/webstore/detail/zombies-wallpaper-hd-zomb/jldnebffchlijedibghehjfleldplnof,215,345,10.68MiB,0.1.4.10,"April 17, 2017",15,4.93333333333,freeaddon.com,http://freeaddon.com,False,Chrome,word
"Mifish NewTab(speed dial,extension)",https://chrome.google.com/webstore/detail/mifish-newtabspeed-dialex/kkljgiehnknbpnadghniojebglajbmij,216,4410,1.74MiB,3.1.3,"February 1, 2015",870,4.57586206897,扩展开发者,,False,Chrome,word
